timestamps,TP9,AF7,AF8,TP10,Right AUX
1659298164.608,34.668,-31.738,-16.602,60.059,0.000
1659298164.612,30.762,-34.180,-16.113,43.457,0.000
1659298164.616,22.461,-34.668,-12.207,47.363,0.000
1659298164.620,25.879,-46.387,-13.672,63.477,0.000
1659298164.624,27.344,-51.758,-15.625,54.199,0.000
1659298164.627,21.484,-42.969,-14.648,45.410,0.000
1659298164.632,19.043,-38.086,-10.254,48.828,0.000
1659298164.635,18.555,-37.109,-15.625,52.734,0.000
1659298164.639,28.320,-31.738,-22.461,64.941,0.000
1659298164.643,25.391,-26.855,-15.137,56.641,0.000
1659298164.647,20.996,-33.691,-13.672,42.969,0.000
1659298164.651,25.879,-32.715,-10.254,48.828,0.000
1659298164.655,36.133,-33.203,-11.719,59.570,0.000
1659298164.659,45.410,-47.852,-10.254,52.734,0.000
1659298164.663,41.992,-40.527,-3.418,56.152,0.000
1659298164.667,30.762,-22.949,-6.348,51.758,0.000
1659298164.671,35.645,-20.996,-13.672,49.316,0.000
1659298164.674,40.039,-20.996,-18.555,48.828,0.000
1659298164.678,37.109,-21.973,-17.578,42.969,0.000
1659298164.682,39.551,-24.414,-21.484,46.387,0.000
1659298164.686,48.340,-21.973,-18.555,55.664,0.000
1659298164.690,51.270,-21.484,-9.766,70.801,0.000
1659298164.694,37.598,-18.555,-14.160,55.176,0.000
1659298164.698,35.156,-14.160,-17.578,44.922,0.000
1659298164.702,36.621,-16.602,-15.137,56.152,0.000
1659298164.706,35.156,-26.855,-16.602,55.664,0.000
1659298164.710,29.785,-34.668,-19.531,40.039,0.000
1659298164.714,37.109,-31.738,-20.996,35.156,0.000
1659298164.717,41.992,-26.855,-16.113,42.480,0.000
1659298164.721,44.434,-31.250,-15.137,60.547,0.000
1659298164.725,37.109,-27.832,-19.043,58.105,0.000
1659298164.729,25.879,-18.066,-20.996,46.875,0.000
1659298164.733,30.273,-27.832,-24.414,52.246,0.000
1659298164.737,36.621,-35.645,-21.973,61.035,0.000
1659298164.741,32.715,-34.180,-21.973,54.688,0.000
1659298164.745,27.832,-36.133,-18.066,46.387,0.000
1659298164.749,28.320,-35.156,-12.207,51.270,0.000
1659298164.753,33.203,-34.668,-15.137,56.152,0.000
1659298164.757,38.574,-38.086,-14.160,55.176,0.000
1659298164.760,37.598,-32.227,-14.648,50.293,0.000
1659298164.764,35.645,-34.668,-18.555,56.152,0.000
1659298164.768,35.645,-40.527,-20.508,51.758,0.000
1659298164.772,32.715,-28.320,-23.438,53.223,0.000
1659298164.776,18.066,-34.180,-32.227,41.992,0.000
1659298164.780,16.602,-46.387,-32.715,25.879,0.000
1659298164.784,18.555,-45.410,-22.949,39.551,0.000
1659298164.788,16.113,-47.852,-35.645,41.504,0.000
1659298164.792,20.996,-48.828,-40.039,31.738,0.000
1659298164.796,21.973,-50.293,-31.738,28.809,0.000
1659298164.799,22.949,-56.641,-31.738,26.855,0.000
1659298164.803,31.738,-51.270,-27.832,32.227,0.000
1659298164.807,29.297,-46.387,-29.785,34.668,0.000
1659298164.811,18.555,-54.688,-36.621,27.832,0.000
1659298164.815,23.438,-54.199,-30.273,32.227,0.000
1659298164.819,28.809,-46.875,-28.320,41.504,0.000
1659298164.823,31.250,-44.434,-29.297,51.270,0.000
1659298164.827,22.949,-61.523,-29.785,35.645,0.000
1659298164.831,13.184,-65.430,-34.180,19.043,0.000
1659298164.835,18.555,-56.152,-34.180,24.414,0.000
1659298164.839,29.297,-63.965,-34.668,32.715,0.000
1659298164.842,29.297,-50.293,-34.668,31.250,0.000
1659298164.846,21.484,-36.133,-35.156,24.902,0.000
1659298164.850,25.879,-44.434,-40.527,24.902,0.000
1659298164.854,30.273,-49.805,-42.969,35.645,0.000
1659298164.858,19.531,-40.039,-35.156,40.039,0.000
1659298164.862,17.090,-31.738,-33.203,25.391,0.000
1659298164.866,22.949,-32.227,-39.062,24.902,0.000
1659298164.870,28.809,-33.203,-35.645,41.992,0.000
1659298164.874,36.621,-30.762,-27.832,55.664,0.000
1659298164.878,24.902,-31.738,-33.203,39.551,0.000
1659298164.882,22.461,-41.504,-40.527,30.762,0.000
1659298164.885,34.668,-45.898,-34.180,50.781,0.000
1659298164.889,36.621,-37.109,-35.156,52.734,0.000
1659298164.893,29.785,-28.320,-36.621,35.645,0.000
1659298164.897,26.855,-25.879,-31.738,38.086,0.000
1659298164.901,30.762,-31.738,-34.180,45.898,0.000
1659298164.905,41.016,-31.738,-34.180,56.152,0.000
1659298164.909,38.086,-25.879,-30.273,53.711,0.000
1659298164.913,32.227,-29.297,-29.297,48.828,0.000
1659298164.917,26.855,-34.668,-36.621,56.152,0.000
1659298164.921,32.715,-35.645,-40.039,69.824,0.000
1659298164.925,37.109,-37.109,-37.109,63.477,0.000
1659298164.928,26.855,-42.480,-34.668,46.387,0.000
1659298164.932,28.320,-41.504,-25.879,47.363,0.000
1659298164.936,38.086,-34.668,-27.832,53.711,0.000
1659298164.940,37.109,-33.203,-34.668,57.617,0.000
1659298164.944,27.832,-42.480,-27.344,51.270,0.000
1659298164.948,33.691,-47.363,-18.555,61.035,0.000
1659298164.952,39.551,-46.875,-23.438,67.383,0.000
1659298164.956,42.480,-42.969,-22.461,62.988,0.000
1659298164.960,39.062,-37.109,-16.113,51.270,0.000
1659298164.964,34.668,-40.039,-17.090,48.828,0.000
1659298164.967,35.156,-22.461,-17.090,55.664,0.000
1659298164.971,34.180,-6.348,-19.531,65.430,0.000
1659298164.975,31.738,-9.277,-22.461,51.758,0.000
1659298164.979,34.180,-8.789,-18.555,41.016,0.000
1659298164.983,27.344,-14.160,-17.090,49.805,0.000
1659298164.987,27.344,-24.414,-13.184,51.270,0.000
1659298164.991,31.738,-24.902,-11.230,55.664,0.000
1659298164.995,24.902,-21.973,-18.555,54.199,0.000
1659298164.999,29.297,-18.066,-15.137,44.922,0.000
1659298165.003,36.621,-19.043,-10.742,47.363,0.000
1659298165.007,40.039,-24.414,-10.254,51.270,0.000
1659298165.011,35.645,-30.273,-11.719,42.480,0.000
1659298165.014,34.180,-32.715,-18.066,42.969,0.000
1659298165.018,35.645,-34.668,-18.555,40.527,0.000
1659298165.022,37.598,-37.598,-16.113,43.457,0.000
1659298165.026,31.738,-39.062,-13.672,46.875,0.000
1659298165.030,30.762,-33.203,-15.137,44.434,0.000
1659298165.034,39.551,-26.855,-12.695,52.246,0.000
1659298165.038,53.711,-19.043,-10.742,66.406,0.000
1659298165.042,45.898,-17.578,-21.484,64.941,0.000
1659298165.046,42.480,-12.695,-21.484,54.199,0.000
1659298165.050,47.852,-5.371,-9.277,54.688,0.000
1659298165.054,48.828,-3.906,-9.277,62.012,0.000
1659298165.057,53.223,-7.324,-10.254,55.664,0.000
1659298165.061,47.852,-13.184,-6.836,54.199,0.000
1659298165.065,41.504,-19.531,-15.137,62.500,0.000
1659298165.069,49.805,-22.461,-15.137,60.547,0.000
1659298165.073,49.805,-31.250,-12.207,57.129,0.000
1659298165.077,37.109,-35.645,-16.113,57.617,0.000
1659298165.081,38.574,-23.438,-12.207,57.617,0.000
1659298165.085,42.480,-23.926,-20.020,60.547,0.000
1659298165.089,41.504,-27.832,-29.297,65.918,0.000
1659298165.093,35.156,-22.461,-24.902,61.523,0.000
1659298165.096,33.203,-22.461,-20.020,56.152,0.000
1659298165.100,46.875,-22.949,-17.090,61.035,0.000
1659298165.104,57.617,-22.461,-14.648,61.035,0.000
1659298165.108,49.316,-24.414,-14.160,63.965,0.000
1659298165.112,41.992,-22.949,-15.625,73.242,0.000
1659298165.116,45.410,-23.926,-16.602,64.941,0.000
1659298165.120,50.781,-30.273,-16.113,64.453,0.000
1659298165.124,57.617,-39.551,-13.672,71.289,0.000
1659298165.128,49.805,-41.992,-16.113,62.500,0.000
1659298165.132,38.086,-39.551,-15.625,60.059,0.000
1659298165.136,41.992,-37.109,-15.625,69.336,0.000
1659298165.139,49.316,-34.180,-19.043,68.848,0.000
1659298165.143,39.062,-30.762,-20.996,68.359,0.000
1659298165.147,31.250,-34.180,-30.762,61.035,0.000
1659298165.151,34.668,-35.645,-26.855,53.223,0.000
1659298165.155,33.203,-28.320,-17.578,64.453,0.000
1659298165.159,21.484,-27.832,-19.043,60.059,0.000
1659298165.163,20.996,-34.668,-22.949,49.805,0.000
1659298165.167,30.273,-40.527,-21.484,60.059,0.000
1659298165.171,43.945,-38.574,-21.973,83.008,0.000
1659298165.175,47.852,-45.898,-22.461,80.566,0.000
1659298165.178,42.480,-53.223,-15.137,66.895,0.000
1659298165.182,49.805,-43.457,-10.254,64.941,0.000
1659298165.186,58.105,-35.156,-7.324,85.938,0.000
1659298165.190,56.641,-36.621,-16.602,88.867,0.000
1659298165.194,54.688,-42.969,-21.484,71.289,0.000
1659298165.198,48.828,-54.688,-10.254,76.172,0.000
1659298165.202,48.828,-53.223,-7.812,84.961,0.000
1659298165.206,52.246,-50.293,-18.066,86.914,0.000
1659298165.210,45.898,-53.711,-18.555,64.941,0.000
1659298165.214,41.016,-48.828,-12.695,55.176,0.000
1659298165.218,41.504,-41.504,-10.254,64.941,0.000
1659298165.221,43.945,-40.527,-10.742,68.359,0.000
1659298165.225,51.270,-42.480,-9.766,59.570,0.000
1659298165.229,60.547,-39.062,-6.836,57.129,0.000
1659298165.233,49.805,-40.039,-7.812,62.500,0.000
1659298165.237,43.457,-40.039,-3.418,63.965,0.000
1659298165.241,42.969,-37.109,5.371,68.359,0.000
1659298165.245,32.715,-42.480,4.395,68.359,0.000
1659298165.249,32.715,-39.062,-1.465,61.523,0.000
1659298165.253,43.457,-30.273,0.977,66.406,0.000
1659298165.257,39.551,-39.551,-5.371,66.895,0.000
1659298165.261,33.203,-36.621,-7.812,64.941,0.000
1659298165.264,44.434,-29.297,-4.395,66.406,0.000
1659298165.268,52.734,-32.715,-8.789,62.500,0.000
1659298165.272,51.270,-34.180,-10.254,75.684,0.000
1659298165.276,54.199,-35.156,1.953,83.984,0.000
1659298165.280,54.199,-31.738,11.230,85.449,0.000
1659298165.284,53.223,-40.527,4.883,74.219,0.000
1659298165.288,60.059,-42.969,6.348,70.312,0.000
1659298165.292,61.035,-31.250,11.230,65.918,0.000
1659298165.296,51.270,-26.367,7.324,59.082,0.000
1659298165.300,46.387,-29.297,-0.488,57.129,0.000
1659298165.303,49.316,-29.785,-0.977,69.336,0.000
1659298165.307,51.758,-24.902,5.371,79.102,0.000
1659298165.311,46.875,-30.273,-1.953,61.035,0.000
1659298165.315,43.945,-36.621,-4.883,57.617,0.000
1659298165.319,46.875,-38.574,5.859,72.266,0.000
1659298165.323,45.898,-35.645,4.883,78.125,0.000
1659298165.327,31.250,-23.926,-7.324,58.594,0.000
1659298165.331,28.809,-22.949,-10.742,50.293,0.000
1659298165.335,30.762,-30.273,-14.648,56.152,0.000
1659298165.339,34.180,-39.062,-16.602,55.176,0.000
1659298165.343,24.414,-43.945,-14.648,44.434,0.000
1659298165.347,20.508,-37.598,-15.625,44.922,0.000
1659298165.350,30.762,-27.832,-11.719,47.363,0.000
1659298165.354,39.062,-29.297,-11.719,52.734,0.000
1659298165.358,27.832,-36.133,-16.602,53.223,0.000
1659298165.362,27.832,-29.297,-16.602,43.945,0.000
1659298165.366,37.598,-31.738,-21.973,50.293,0.000
1659298165.370,23.438,-38.574,-25.391,59.082,0.000
1659298165.374,19.043,-29.297,-21.484,47.363,0.000
1659298165.378,25.879,-23.438,-17.578,36.133,0.000
1659298165.382,20.020,-20.508,-18.555,38.086,0.000
1659298165.386,18.066,-22.949,-24.414,49.316,0.000
1659298165.389,31.738,-29.785,-28.809,58.105,0.000
1659298165.393,21.973,-32.715,-36.621,40.039,0.000
1659298165.397,15.137,-34.668,-38.086,27.832,0.000
1659298165.401,29.297,-37.598,-27.344,41.992,0.000
1659298165.405,43.945,-41.016,-21.973,62.012,0.000
1659298165.409,45.898,-40.527,-20.508,62.988,0.000
1659298165.413,46.387,-34.180,-17.578,58.105,0.000
1659298165.417,40.039,-31.250,-20.020,51.270,0.000
1659298165.421,38.086,-29.785,-16.602,54.199,0.000
1659298165.425,43.945,-22.949,-12.207,58.105,0.000
1659298165.429,41.016,-25.391,-11.230,53.711,0.000
1659298165.432,30.273,-33.203,-15.625,35.645,0.000
1659298165.436,26.855,-31.738,-20.020,38.574,0.000
1659298165.440,27.344,-35.156,-19.531,54.199,0.000
1659298165.444,28.320,-41.016,-15.625,46.875,0.000
1659298165.448,24.414,-31.738,-20.996,37.109,0.000
1659298165.452,23.926,-14.160,-25.879,37.109,0.000
1659298165.456,31.738,-8.301,-19.043,49.316,0.000
1659298165.460,27.832,-20.996,-12.695,53.223,0.000
1659298165.464,23.926,-35.156,-16.602,41.992,0.000
1659298165.468,35.645,-34.668,-23.438,37.598,0.000
1659298165.471,35.156,-40.527,-31.738,45.898,0.000
1659298165.475,22.949,-39.551,-30.762,41.992,0.000
1659298165.479,20.996,-45.898,-30.273,33.203,0.000
1659298165.483,19.043,-45.898,-36.621,32.227,0.000
1659298165.487,23.438,-28.809,-31.738,41.504,0.000
1659298165.491,27.832,-23.438,-29.785,42.969,0.000
1659298165.495,21.973,-29.297,-30.762,44.922,0.000
1659298165.499,28.809,-29.785,-28.320,45.410,0.000
1659298165.503,38.086,-28.809,-22.461,48.828,0.000
1659298165.507,35.156,-36.133,-29.785,54.688,0.000
1659298165.511,27.344,-39.551,-34.180,39.551,0.000
1659298165.514,30.273,-38.086,-25.391,35.156,0.000
1659298165.518,42.969,-40.039,-20.020,52.246,0.000
1659298165.522,51.758,-50.293,-23.438,58.594,0.000
1659298165.526,47.852,-42.480,-16.602,57.129,0.000
1659298165.530,40.527,-34.180,-15.137,61.523,0.000
1659298165.534,38.574,-34.180,-22.461,57.129,0.000
1659298165.538,40.527,-41.504,-24.414,57.129,0.000
1659298165.542,36.621,-50.781,-26.855,44.434,0.000
1659298165.546,40.039,-40.527,-22.949,42.480,0.000
1659298165.550,37.598,-36.621,-20.508,53.223,0.000
1659298165.554,46.875,-45.410,-21.973,59.082,0.000
1659298165.557,52.734,-49.316,-18.555,64.453,0.000
1659298165.561,44.922,-44.434,-12.695,59.570,0.000
1659298165.565,45.410,-33.691,-18.066,57.129,0.000
1659298165.569,55.176,-26.855,-22.949,63.965,0.000
1659298165.573,65.430,-22.949,-17.578,71.777,0.000
1659298165.577,61.035,-21.484,-14.160,73.730,0.000
1659298165.581,54.688,-28.320,-11.719,65.918,0.000
1659298165.585,55.176,-24.414,-5.371,69.824,0.000
1659298165.589,62.988,-11.230,-1.465,88.379,0.000
1659298165.593,52.246,-17.578,-8.301,76.172,0.000
1659298165.596,44.922,-31.738,-14.648,57.129,0.000
1659298165.600,51.270,-28.809,-19.043,49.316,0.000
1659298165.604,55.664,-21.973,-20.996,50.781,0.000
1659298165.608,40.527,-26.855,-24.414,59.082,0.000
1659298165.612,30.273,-34.668,-26.855,45.898,0.000
1659298165.616,37.109,-29.785,-22.949,29.297,0.000
1659298165.620,42.480,-27.344,-31.738,36.133,0.000
1659298165.624,41.992,-32.227,-27.832,58.105,0.000
1659298165.628,24.414,-35.645,-23.926,45.898,0.000
1659298165.632,29.297,-37.598,-26.855,27.832,0.000
1659298165.636,48.340,-33.203,-23.926,44.922,0.000
1659298165.639,44.434,-15.625,-16.113,64.941,0.000
1659298165.643,36.621,-5.859,-18.555,56.152,0.000
1659298165.647,41.016,-20.020,-28.809,47.852,0.000
1659298165.651,43.457,-20.020,-29.297,54.688,0.000
1659298165.655,45.410,-4.395,-24.414,59.570,0.000
1659298165.659,44.922,-3.906,-24.902,62.012,0.000
1659298165.663,51.270,-1.953,-18.555,58.105,0.000
1659298165.667,54.199,-2.930,-10.254,55.176,0.000
1659298165.671,58.105,-20.508,-20.020,66.895,0.000
1659298165.675,58.594,-28.809,-33.691,63.965,0.000
1659298165.678,52.246,-21.484,-30.762,55.176,0.000
1659298165.682,51.758,-14.160,-20.508,59.570,0.000
1659298165.686,46.875,-21.484,-22.949,62.012,0.000
1659298165.690,41.992,-32.227,-32.227,60.059,0.000
1659298165.694,39.062,-37.109,-39.551,46.875,0.000
1659298165.698,32.715,-37.109,-28.809,54.199,0.000
1659298165.702,29.785,-42.480,-21.484,64.941,0.000
1659298165.706,33.203,-44.922,-25.879,63.965,0.000
1659298165.710,31.738,-41.992,-34.668,50.781,0.000
1659298165.714,19.531,-46.387,-41.504,30.762,0.000
1659298165.718,23.438,-44.922,-34.180,33.203,0.000
1659298165.721,32.715,-52.246,-33.691,45.410,0.000
1659298165.725,25.879,-59.570,-30.273,42.480,0.000
1659298165.729,27.832,-50.781,-25.879,42.480,0.000
1659298165.733,31.250,-43.945,-35.156,50.293,0.000
1659298165.737,33.203,-46.387,-39.062,60.059,0.000
1659298165.741,36.621,-41.992,-29.785,64.453,0.000
1659298165.745,32.715,-42.969,-31.250,65.918,0.000
1659298165.749,33.203,-61.035,-37.109,58.594,0.000
1659298165.753,36.621,-59.570,-38.574,58.594,0.000
1659298165.757,37.109,-44.434,-39.551,70.801,0.000
1659298165.761,29.297,-48.340,-41.504,60.547,0.000
1659298165.764,31.250,-48.828,-37.109,44.922,0.000
1659298165.768,40.039,-41.504,-36.133,47.363,0.000
1659298165.772,42.480,-44.922,-32.715,59.082,0.000
1659298165.776,39.062,-48.340,-30.762,50.293,0.000
1659298165.780,39.551,-41.016,-32.715,42.480,0.000
1659298165.784,45.898,-28.320,-28.320,53.223,0.000
1659298165.788,49.316,-29.785,-30.762,64.453,0.000
1659298165.792,35.645,-39.062,-39.062,59.082,0.000
1659298165.796,28.809,-30.273,-38.574,51.270,0.000
1659298165.800,31.738,-32.227,-34.180,48.340,0.000
1659298165.804,36.621,-29.297,-32.715,57.129,0.000
1659298165.807,36.621,-20.508,-35.645,53.711,0.000
1659298165.811,40.527,-15.625,-26.367,48.828,0.000
1659298165.815,37.109,-20.508,-22.461,52.246,0.000
1659298165.819,34.668,-32.227,-25.391,54.688,0.000
1659298165.823,49.805,-32.227,-21.973,61.523,0.000
1659298165.827,47.852,-41.992,-25.391,52.734,0.000
1659298165.831,40.039,-50.293,-29.297,47.852,0.000
1659298165.835,36.133,-41.504,-21.973,60.547,0.000
1659298165.839,42.969,-35.156,-19.043,72.266,0.000
1659298165.843,43.457,-35.156,-21.973,69.336,0.000
1659298165.846,32.715,-42.480,-22.949,62.988,0.000
1659298165.850,30.273,-45.410,-32.227,51.758,0.000
1659298165.854,38.086,-53.223,-33.691,42.480,0.000
1659298165.858,41.504,-51.270,-21.973,49.316,0.000
1659298165.862,36.621,-29.297,-17.578,45.898,0.000
1659298165.866,27.832,-31.250,-22.461,37.598,0.000
1659298165.870,29.297,-42.480,-26.367,45.898,0.000
1659298165.874,30.273,-34.180,-19.043,55.664,0.000
1659298165.878,22.461,-27.832,-6.348,48.340,0.000
1659298165.882,21.973,-31.738,-12.207,40.527,0.000
1659298165.885,30.273,-30.273,-19.531,50.781,0.000
1659298165.889,42.480,-33.203,-18.555,58.594,0.000
1659298165.893,42.969,-32.715,-18.066,55.176,0.000
1659298165.897,37.109,-24.902,-19.043,52.246,0.000
1659298165.901,37.598,-29.297,-20.996,54.688,0.000
1659298165.905,40.527,-33.203,-15.625,66.406,0.000
1659298165.909,30.273,-31.250,-14.648,49.805,0.000
1659298165.913,18.066,-34.668,-25.391,37.598,0.000
1659298165.917,21.973,-38.086,-28.320,47.363,0.000
1659298165.921,40.039,-35.156,-21.973,54.199,0.000
1659298165.925,43.945,-26.367,-24.414,53.711,0.000
1659298165.929,33.691,-25.391,-22.461,42.969,0.000
1659298165.932,40.527,-28.320,-15.625,44.922,0.000
1659298165.936,50.781,-16.602,-11.230,56.641,0.000
1659298165.940,47.852,-19.531,-13.672,58.105,0.000
1659298165.944,37.109,-30.273,-15.137,43.457,0.000
1659298165.948,33.691,-33.203,-16.113,41.016,0.000
1659298165.952,41.504,-33.203,-19.043,43.457,0.000
1659298165.956,40.039,-29.785,-15.137,49.316,0.000
1659298165.960,34.668,-29.297,-19.043,45.410,0.000
1659298165.964,40.039,-32.715,-28.809,41.504,0.000
1659298165.968,39.062,-30.762,-22.949,49.316,0.000
1659298165.971,47.363,-24.902,-15.137,54.199,0.000
1659298165.975,37.109,-29.785,-19.043,49.805,0.000
1659298165.979,27.832,-33.203,-12.695,42.969,0.000
1659298165.983,26.367,-41.504,-12.207,48.340,0.000
1659298165.987,29.785,-45.898,-16.602,60.547,0.000
1659298165.991,28.320,-36.133,-15.137,55.664,0.000
1659298165.995,15.137,-31.738,-15.625,41.504,0.000
1659298165.999,19.043,-22.949,-21.484,52.246,0.000
1659298166.003,21.973,-25.391,-27.832,49.805,0.000
1659298166.007,17.090,-32.715,-27.344,42.480,0.000
1659298166.011,28.320,-30.762,-28.809,43.945,0.000
1659298166.014,33.691,-32.227,-31.738,43.457,0.000
1659298166.018,31.250,-31.738,-35.645,45.410,0.000
1659298166.022,39.551,-39.062,-35.645,48.340,0.000
1659298166.026,39.062,-53.711,-29.297,41.504,0.000
1659298166.030,24.414,-51.758,-26.367,35.156,0.000
1659298166.034,16.113,-50.781,-26.855,28.320,0.000
1659298166.038,22.949,-53.223,-34.180,37.598,0.000
1659298166.042,25.391,-56.641,-38.574,45.898,0.000
1659298166.046,26.855,-55.664,-39.062,37.109,0.000
1659298166.050,28.320,-62.500,-41.992,33.203,0.000
1659298166.053,36.621,-75.684,-43.457,37.598,0.000
1659298166.057,41.992,-70.312,-41.016,42.969,0.000
1659298166.061,35.156,-57.129,-44.922,30.273,0.000
1659298166.065,33.691,-59.082,-49.805,28.809,0.000
1659298166.069,41.992,-64.941,-44.434,45.898,0.000
1659298166.073,39.062,-68.848,-34.668,60.547,0.000
1659298166.077,27.344,-65.430,-33.691,43.457,0.000
1659298166.081,31.738,-63.965,-35.645,39.062,0.000
1659298166.085,42.969,-61.035,-34.668,58.105,0.000
1659298166.089,41.504,-49.805,-37.598,63.477,0.000
1659298166.093,30.762,-34.668,-35.156,55.176,0.000
1659298166.096,30.762,-26.855,-32.227,62.012,0.000
1659298166.100,34.668,-18.066,-30.273,72.266,0.000
1659298166.104,49.316,-4.883,-23.438,83.008,0.000
1659298166.108,47.363,-3.906,-25.879,63.477,0.000
1659298166.112,38.574,-11.719,-35.156,40.039,0.000
1659298166.116,42.969,-15.625,-40.527,46.387,0.000
1659298166.120,41.016,-16.113,-42.480,54.688,0.000
1659298166.124,37.598,-24.414,-42.480,56.152,0.000
1659298166.128,35.645,-25.879,-38.574,54.199,0.000
1659298166.132,47.852,-11.230,-27.344,54.199,0.000
1659298166.136,48.828,-1.953,-19.531,61.523,0.000
1659298166.139,37.598,-11.719,-27.344,54.688,0.000
1659298166.143,24.414,-27.344,-36.621,35.645,0.000
1659298166.147,19.531,-26.367,-40.039,38.086,0.000
1659298166.151,21.973,-18.555,-39.062,41.016,0.000
1659298166.155,23.438,-27.832,-41.504,51.270,0.000
1659298166.159,24.902,-32.715,-43.457,50.781,0.000
1659298166.163,28.809,-15.137,-38.574,46.875,0.000
1659298166.167,29.297,-16.113,-37.109,52.246,0.000
1659298166.171,35.156,-16.602,-33.691,53.223,0.000
1659298166.175,33.691,-13.672,-32.715,56.641,0.000
1659298166.178,29.297,-20.020,-34.180,53.711,0.000
1659298166.182,38.086,-14.648,-29.297,51.270,0.000
